trip_id,arrival_time,departure_time,stop_id,stop_sequence
50011120,06:09:58,06:10:18,0500TAB,12
50011120,06:10:47,06:11:07,0500MAR,13
50011120,06:11:30,06:11:50,0510ARK,14
50011120,06:12:24,06:12:44,0500KOB,15
50011120,06:13:03,06:13:23,0510VCT,16
50011120,06:14:11,06:14:31,0510CNG,17
50011120,06:14:57,06:15:17,0500MCH,18
50011120,06:15:46,06:16:06,0510LTA,19
50011120,06:16:54,06:17:14,0510DUS,20
50011120,06:17:43,06:18:03,0510IDD,21
50011120,06:19:35,06:19:55,0510TUM,22
50011120,06:21:04,06:21:24,0510KAL,23
50011120,06:22:07,06:22:27,0510AOC,24
50011120,06:24:17,06:24:37,0512BST,25
50011121,06:00:00,06:00:20,0512BST,1
50011121,06:02:31,06:02:51,0501KBL,2
50011121,06:04:30,06:04:50,0511AIM,3
50011121,06:05:36,06:05:56,0511IND,4
50011121,06:06:21,06:06:41,0501INR,5
50011121,06:07:11,06:07:31,0511MCH,6
50011121,06:08:29,06:08:49,0511CNG,7
50011121,06:09:15,06:09:35,0501BAN,8
50011121,06:10:00,06:10:20,0501DAR,9
50011121,06:10:49,06:11:09,0511MAT,10
50011121,06:11:35,06:11:55,0511MAK,11
50011121,06:12:31,06:12:51,0511MER,12
50011121,06:13:16,06:13:36,0511VHO,13
50011121,06:14:04,06:14:24,0501SGC,14
50011121,06:14:40,06:15:00,0501PTN,15
50011121,06:15:26,06:15:46,0501MQE,16
50011121,06:16:25,06:16:45,0501RIA,17
50011121,06:17:16,06:17:36,0501SVK,18
50011121,06:18:01,06:18:21,0501RTI,19
50011121,06:19:09,06:19:29,0501SBD,20
50011121,06:20:08,06:20:28,0511ASP,21
50011121,06:21:06,06:21:26,0501BAL,22
50011121,06:22:02,06:22:22,0501BLZ,23
50011121,06:22:52,06:23:12,0501PVW,24
50015110,06:00:00,06:00:20,0510SR',1
50015110,06:01:01,06:01:21,0510SSI,2
50015110,06:01:37,06:01:57,0510SEM,3
50015110,06:02:40,06:03:00,0510EON,4
50015110,06:03:24,06:03:44,0510AAN,5
50015110,06:04:14,06:04:34,0510CFI,6
50015110,06:04:57,06:05:17,0510CRH,7
50015110,06:05:50,06:06:10,0510AGR,8
50015110,06:06:32,06:06:52,0510UJC,9
50015110,06:07:18,06:07:38,0510ABO,10
50015110,06:08:37,06:08:57,0510EPR,11
50015110,06:09:31,06:09:51,0510EMG,12
50015110,06:10:16,06:10:36,0510TAT,13
50015110,06:11:06,06:11:26,0510SNS,14
50015110,06:11:47,06:12:07,0500KTT,15
50015110,06:12:33,06:12:53,0510LIV,16
50015110,06:13:23,06:13:43,0510E4E,17
50015110,06:14:15,06:14:35,0510U2E,18
50015110,06:15:00,06:15:20,0500/TT,19
50015110,06:15:42,06:16:02,0510LTY,20
50015110,06:16:21,06:16:41,0510NAH,21
50015110,06:18:33,06:18:53,0510UHU,22
50015110,06:19:30,06:19:50,0510VRA,23
50015110,06:20:38,06:20:58,0510KFA,24
50015110,06:21:30,06:21:50,0500DMS,25
50015110,06:23:13,06:23:33,0510NSS,26
50015110,06:24:06,06:24:26,0510MEF,27
50015110,06:25:25,06:25:45,0510WOL,28
50015110,06:27:04,06:27:24,0510LTL,29
50015110,06:28:21,06:28:41,0510DVM,30
50015110,06:30:07,06:30:27,0510NYS,31
50015110,06:32:04,06:32:24,0510AIR,32
50015110,06:33:51,06:34:11,0510AGP,33
50015110,06:35:57,06:36:17,0512BST,34
50015111,06:00:00,06:00:20,0212NGS,1
50015111,06:04:19,06:04:39,0511NYS,2
50015111,06:06:08,06:06:28,0511ERY,3
50015111,06:07:23,06:07:43,0501TML,4
50015111,06:09:14,06:09:34,0501WIL,5
50015111,06:11:54,06:12:14,0501DME,6
50015111,06:12:57,06:13:17,0511UCH,7
50015111,06:13:46,06:14:06,0511UHU,8
50015111,06:16:37,06:16:57,0511LGT,9
50015111,06:17:18,06:17:38,0511LNA,10
50015111,06:17:53,06:18:13,0511LTI,11
50015111,06:18:37,06:18:57,0501MBE,12
50015111,06:19:23,06:19:43,0511RNE,13
50015111,06:20:17,06:20:37,0511TGG,14
50015111,06:21:03,06:21:23,0511IIV,15
50015111,06:21:49,06:22:09,0511ESA,16
50015111,06:22:30,06:22:50,0511LSN,17
50015111,06:23:25,06:23:45,0511NGI,18
50015111,06:24:04,06:24:24,0511OTI,19
50015111,06:25:00,06:25:20,0511SE.,20
50015111,06:26:09,06:26:29,0511ABC,21
50015111,06:27:06,06:27:26,0511PJC,22
50015111,06:28:22,06:28:42,0511CEH,23
50015111,06:29:32,06:29:52,0511OED,24
50015111,06:30:16,06:30:36,0511USO,25
50015111,06:31:11,06:31:31,0511ISP,26
50015111,06:31:53,06:32:13,0501AFL,27
50015111,06:32:46,06:33:06,0511TAY,28
50016110,06:00:00,06:00:20,0510IIH,1
50016110,06:01:31,06:01:51,0500MEM,2
50016110,06:02:55,06:03:15,0510KEF,3
50016110,06:04:12,06:04:32,0500MUQ,4
50016110,06:05:03,06:05:23,0510FGT,5
50016110,06:06:18,06:06:38,0611HGH,6
50016110,06:07:16,06:07:36,0510AAF,7
50016110,06:08:33,06:08:53,07113AV,8
50016110,06:09:40,06:10:00,0510FHI,9
50016110,06:12:05,06:12:25,0510AGP,10
50016110,06:14:11,06:14:31,0512BST,11
50016111,06:00:00,06:00:20,0512BST,1
50016111,06:04:15,06:04:35,0511NYS,2
50016111,06:06:04,06:06:24,0511MAD,3
50016111,06:07:19,06:07:39,0501TML,4
50016111,06:08:21,06:08:41,0501BLU,5
50016111,06:09:27,06:09:47,0501APV,6
50016111,06:10:51,06:11:11,0503HRS,7
50024110,06:00:00,06:00:20,0512ADU,1
50024110,06:01:53,06:02:13,0501KPU,2
50024110,06:05:38,06:05:58,0511MAD,3
50024110,06:06:53,06:07:13,0501TML,4
50024110,06:08:44,06:09:04,0501WIL,5
50024110,06:09:24,06:09:44,0510ALM,6
50024110,06:10:26,06:10:46,0501AMR,7
50024110,06:12:25,06:12:45,0501UCH,8
50024110,06:13:49,06:14:09,0510UAE,9
50024110,06:14:40,06:15:00,0510URD,10
50024110,06:17:07,06:17:27,0511LGT,11
50024110,06:19:11,06:19:31,0511BRK,12
50024110,06:19:50,06:20:10,0500LGS,13
50024110,06:21:14,06:21:34,0511OPR,14
50024110,06:22:05,06:22:25,0500SKW,15
50024110,06:23:24,06:23:44,0501WCK,16
50024110,06:25:50,06:26:10,0510IWT,17
50024110,06:26:27,06:26:47,0512NKG,18
50024110,06:27:59,06:28:19,0501NPC,19
50024110,06:28:44,06:29:04,0500ITM,20
50024110,06:29:22,06:29:42,0511CAT,21
50024110,06:30:08,06:30:28,0500DRN,22
50024110,06:30:57,06:31:17,0500WTO,23
50024110,06:31:38,06:31:58,0501KNA,24
50024110,06:32:44,06:33:04,0511MAM,25
50024110,06:34:48,06:35:08,0511TAN,26
50024110,06:35:36,06:35:56,0500HLT,27
50024110,06:36:53,06:37:13,0511KAJ,28
50024110,06:38:36,06:38:56,0511SOL,29
50024110,06:39:32,06:39:52,0501BOT,30
50024110,06:40:17,06:40:37,0501MAB,31
50024110,06:41:17,06:41:37,0501KIL,32
50024110,06:42:22,06:42:42,0500SAE,33
50024110,06:43:10,06:43:30,0500IKO,34
50024110,06:44:15,06:44:35,0501HMA,35
50024110,06:45:06,06:45:26,0510NSB,36
50024110,06:47:17,06:47:37,0501MAS,37
50024110,06:48:05,06:48:25,0501KOD,38
50024110,06:48:49,06:49:09,0501COG,39
50024110,06:50:06,06:50:26,0501MAL,40
50024110,06:51:16,06:51:36,0500AAZ,41
50024110,06:52:14,06:52:34,0501MBO,42
50024110,06:52:59,06:53:19,0510KAO,43
50024110,06:53:53,06:54:13,0500DAD,44
50024110,06:54:54,06:55:14,0510RQA,45
50024110,06:56:16,06:56:36,0501CEM,46
50024110,06:56:58,06:57:18,0501KBX,47
50024110,06:58:20,06:58:40,0500MCT,48
50024110,06:59:31,06:59:51,0501TAM,49
50024110,07:00:47,07:01:07,0501FOR,50
50024110,07:01:27,07:01:47,0500CAR,51
50024110,07:02:06,07:02:26,0500AKI,52
50024110,07:02:41,07:03:01,0501KAE,53
50024110,07:03:45,07:04:05,0501MAU,54
50024110,07:04:57,07:05:17,0501LRJ,55
50024110,07:06:19,07:06:39,0500OOB,56
50024110,07:07:33,07:07:53,0501DBB,57
50024110,07:08:17,07:08:37,0501KCL,58
50024110,07:09:29,07:09:49,0503KNK,59
50024111,06:00:00,06:00:20,0700KEL,1
50024111,06:02:16,06:02:36,0700CRP,2
50024111,06:03:25,06:03:45,0700SHW,3
50024111,06:05:05,06:05:25,0700MTO,4
50024111,06:07:47,06:08:07,0700LEA,5
50024111,06:08:29,06:08:49,0710LNN,6
50024111,06:09:24,06:09:44,0700FVM,7
50024111,06:10:34,06:10:54,0700RAC,8
50024111,06:11:46,06:12:06,0700PWA,9
50024111,06:13:15,06:13:35,0700KEO,10
50024111,06:14:30,06:14:50,0700STK,11
50024111,06:15:44,06:16:04,0700SGR,12
50024111,06:16:51,06:17:11,0700TRD,13
50024111,06:18:02,06:18:22,0700CDT,14
50024111,06:19:05,06:19:25,0710NKT,15
50024111,06:20:06,06:20:26,0710BBT,16
50024111,06:21:23,06:21:43,0710IMJ,17
50024111,06:22:54,06:23:14,0710POD,18
50024111,06:24:36,06:24:56,0710ADC,19
50024111,06:25:16,06:25:36,0511MDO,20
50024111,06:26:00,06:26:20,0710KRD,21
50024111,06:27:49,06:28:09,0710TTL,22
50024111,06:28:50,06:29:10,0700BMC,23
50024111,06:30:30,06:30:50,0710CCT,24
50024111,06:31:25,06:31:45,0710CME,25
50024111,06:32:57,06:33:17,0712KNH,26
50024111,06:34:47,06:35:07,0710TNA,27
50024111,06:35:56,06:36:16,0700NHF,28
50024111,06:38:20,06:38:40,0510AGP,29
50024111,06:40:12,06:40:32,0512ADU,30
50024210,06:00:00,06:00:20,0510RAN,1
50024210,06:01:52,06:02:12,0510MY.,2
50024210,06:03:41,06:04:01,0503KRL,3
50024210,06:06:19,06:06:39,0510KNH,4
50024210,06:07:11,06:07:31,0500DBC,5
50024210,06:08:30,06:08:50,0500KSP,6
50024210,06:09:25,06:09:45,0510HLC,7
50024210,06:10:16,06:10:36,0500HLL,8
50024210,06:11:15,06:11:35,0500ACC,9
50024210,06:12:05,06:12:25,0500TTK,10
50024210,06:13:10,06:13:30,0500KCY,11
50024210,06:14:37,06:14:57,0500MSU,12
50024210,06:15:49,06:16:09,0500NBA,13
50024210,06:17:00,06:17:20,0500MKY,14
50024210,06:18:15,06:18:35,0500CUV,15
50024210,06:19:00,06:19:20,0500MPK,16
50024210,06:20:34,06:20:54,0502BMA,17
50024211,06:00:00,06:00:20,0512NKG,1
50024211,06:01:32,06:01:52,0501NPC,2
50024211,06:02:25,06:02:45,0511CAT,3
50024211,06:03:42,06:04:02,0501KNA,4
50024211,06:05:17,06:05:37,0501AGC,5
50024211,06:06:20,06:06:40,0501KSS,6
50024211,06:07:08,06:07:28,0501MLK,7
50024211,06:07:52,06:08:12,0501KCR,8
50024211,06:08:59,06:09:19,0501KET,9
50024211,06:09:47,06:10:07,0501FAR,10
50024211,06:10:32,06:10:52,0501HLC,11
50024211,06:11:21,06:11:41,0501HLR,12
50024211,06:12:23,06:12:43,0501KSP,13
50024211,06:13:50,06:14:10,0501DBC,14
50024211,06:14:49,06:15:09,0511KNH,15
50024211,06:15:58,06:16:18,0501NDG,16
50024211,06:16:59,06:17:19,0501ZZL,17
50024211,06:18:29,06:18:49,0503KRL,18
50024211,06:20:47,06:21:07,0511NAC,19
50024211,06:22:13,06:22:33,0511KNE,20
50033110,06:00:00,06:00:20,0513IMD,1
50033110,06:02:47,06:03:07,0510GMS,2
50033110,06:04:26,06:04:46,0500SMR,3
50033110,06:06:47,06:07:07,0500PNR,4
50033110,06:08:58,06:09:18,0510ATL,5
50033110,06:11:10,06:11:30,0500SHL,6
50033110,06:12:31,06:12:51,0510BLV,7
50033110,06:16:33,06:16:53,0500NYY,8
50033110,06:18:42,06:19:02,0510KAB,9
50033110,06:20:29,06:20:49,0510AGP,10
50033110,06:22:42,06:23:02,0512CML,11
50033111,06:00:00,06:00:20,0512CML,1
50033111,06:04:50,06:05:10,0501NYY,2
50033111,06:06:05,06:06:25,0511IFC,3
50033111,06:08:26,06:08:46,0511CPC,4
50033111,06:10:02,06:10:22,0511BLV,5
50033111,06:12:58,06:13:18,0511PST,6
50033111,06:15:01,06:15:21,0511PNR,7
50033111,06:16:24,06:16:44,0501SDG,8
50033111,06:18:43,06:19:03,0511SMR,9
50033111,06:19:40,06:20:00,0501GMS,10
50033111,06:22:20,06:22:40,0513IMD,11
50033130,06:00:00,06:00:20,0510/JA,1
50033130,06:01:04,06:01:24,0500TON,2
50033130,06:02:02,06:02:22,0500TSH,3
50033130,06:03:10,06:03:30,0510EPN,4
50033130,06:04:06,06:04:26,0400FDA,5
50033130,06:04:49,06:05:09,0400AP1,6
50033130,06:05:35,06:05:55,0400STG,7
50033130,06:06:21,06:06:41,0400AP2,8
50033130,06:07:06,06:07:26,0400TSA,9
50033130,06:07:51,06:08:11,0400TMI,10
50033130,06:08:47,06:09:07,0400KWR,11
50033130,06:10:32,06:10:52,0400CLT,12
50033130,06:11:34,06:11:54,0402DON,13
50033130,06:12:43,06:13:03,0410DNR,14
50033130,06:14:32,06:14:52,0410TMH,15
50033130,06:15:37,06:15:57,0410HMZ,16
50033130,06:17:12,06:17:32,0400TJR,17
50033130,06:18:16,06:18:36,0500TJI,18
50033130,06:19:40,06:20:00,0410MKD,19
50033130,06:20:33,06:20:53,0400UJR,20
50033130,06:21:38,06:21:58,0410PST,21
50033130,06:22:27,06:22:47,0500TBA,22
50033130,06:23:36,06:23:56,0412CAR,23
50033130,06:24:24,06:24:44,0400MKG,24
50033130,06:25:48,06:26:08,0400MZW,25
50033130,06:26:33,06:26:53,0410KLL,26
50033130,06:27:39,06:27:59,0410CST,27
50033130,06:29:03,06:29:23,0400NCC,28
50033130,06:30:34,06:30:54,0400CTB,29
50033130,06:31:56,06:32:16,0410RSK,30
50033130,06:32:37,06:32:57,0212GRD,31
50033130,06:34:06,06:34:26,0512CML,32
50033131,06:00:00,06:00:20,0512CMC,1
50033131,06:02:41,06:03:01,0501KBL,2
50033131,06:05:32,06:05:52,0501OTT,3
50033131,06:06:27,06:06:47,0501NYY,4
50033131,06:07:34,06:07:54,0511ATL,5
50033131,06:08:12,06:08:32,0511IFC,6
50033131,06:09:17,06:09:37,0501AES,7
50033131,06:11:03,06:11:23,0511CPC,8
50033131,06:12:39,06:12:59,0511BLV,9
50033131,06:13:44,06:14:04,0501SEL,10
50033131,06:15:16,06:15:36,0511MSH,11
50033131,06:16:39,06:16:59,0511AKR,12
50033131,06:17:41,06:18:01,0511SNA,13
50033131,06:18:42,06:19:02,0511NAA,14
50033131,06:19:37,06:19:57,0511PNR,15
50033131,06:20:32,06:20:52,0511OAM,16
50033131,06:21:30,06:21:50,0501SDG,17
50033131,06:23:03,06:23:23,0511BAL,18
50033131,06:24:18,06:24:38,0511SMR,19
50033131,06:25:15,06:25:35,0501GMS,20
50033131,06:27:10,06:27:30,0501MOA,21
50033131,06:28:07,06:28:27,0501IMR,22
50033131,06:29:32,06:29:52,0501SDO,23
50033131,06:30:40,06:31:00,0513CAB,24
50033131,06:31:55,06:32:15,0511/TE,25
50033131,06:32:45,06:33:05,0400KBL,26
50033131,06:33:54,06:34:14,0400KTN,27
50033131,06:34:51,06:35:11,0400TRN,28
50033131,06:35:55,06:36:15,0511LLM,29
50033131,06:37:29,06:37:49,0511SNP,30
50033131,06:38:18,06:38:38,0501FDE,31
50033131,06:39:06,06:39:26,0511ILI,32
50033140,06:00:00,06:00:20,0503PEV,1
50033140,06:00:57,06:01:17,0500EVP,2
50033140,06:02:41,06:03:01,0500KEA,3
50033140,06:03:42,06:04:02,0500TKS,4
50033140,06:05:29,06:05:49,0500RAJ,5
50033140,06:11:43,06:12:03,0510MAR,6
50033140,06:13:07,06:13:27,0510KBL,7
50033140,06:15:12,06:15:32,0510SCA,8
50033140,06:20:27,06:20:47,0500RTN,9
50033140,06:22:21,06:22:41,0500FNA,10
50033140,06:23:33,06:23:53,0510MOB,11
50033140,06:25:16,06:25:36,0510SAB,12
50033140,06:26:22,06:26:42,0500OAI,13
50033140,06:27:29,06:27:49,0510TEI,14
50033140,06:29:18,06:29:38,0510SJT,15
50033140,06:31:06,06:31:26,0510BEI,16
50033140,06:33:40,06:34:00,0510CUN,17
50033140,06:37:33,06:37:53,0510IBR,18
50033140,06:39:24,06:39:44,0510MES,19
50033140,06:41:21,06:41:41,0512CML,20
50033141,06:00:00,06:00:20,0512CMC,1
50033141,06:04:53,06:05:13,0501NYY,2
50033141,06:06:08,06:06:28,0511IFC,3
50033141,06:08:29,06:08:49,0511CPC,4
50033141,06:10:05,06:10:25,0511BLV,5
50033141,06:13:01,06:13:21,0511PST,6
50033141,06:15:04,06:15:24,0511PNR,7
50033141,06:16:27,06:16:47,0501SDG,8
50033141,06:18:46,06:19:06,0511SMR,9
50033141,06:19:43,06:20:03,0501GMS,10
50033141,06:22:06,06:22:26,0501IMR,11
50033141,06:24:08,06:24:28,0513CAB,12
50033141,06:25:43,06:26:03,0400KBL,13
50033141,06:26:52,06:27:12,0400KTN,14
50033141,06:27:49,06:28:09,0400TRN,15
50033141,06:29:07,06:29:27,0400RDA,16
50033141,06:33:22,06:33:42,0501TKS,17
50033141,06:35:08,06:35:28,0501VIL,18
50033141,06:36:38,06:36:58,0511GTA,19
50033141,06:37:57,06:38:17,0501GTD,20
50033141,06:38:50,06:39:10,0503PEV,21
50033160,06:00:00,06:00:20,0503MZW,1
50033160,06:01:07,06:01:27,0500AA,2
50033160,06:01:53,06:02:13,0510AIW,3
50033160,06:03:15,06:03:35,0500IMD,4
50033160,06:06:08,06:06:28,0510GMS,5
50033160,06:07:47,06:08:07,0500SMR,6
50033160,06:09:20,06:09:40,0500BOI,7
50033160,06:10:40,06:11:00,0500PNR,8
50033160,06:12:51,06:13:11,0510ATL,9
50033160,06:15:03,06:15:23,0500SHL,10
50033160,06:16:24,06:16:44,0510BLV,11
50033160,06:18:38,06:18:58,0510NSA,12
50033160,06:21:02,06:21:22,0500NYY,13
50033160,06:23:11,06:23:31,0510KAB,14
50033160,06:24:58,06:25:18,0510AGP,15
50033160,06:27:04,06:27:24,0512BST,16
50033161,06:00:00,06:00:20,0512BST,1
50033161,06:04:15,06:04:35,0501NYY,2
50033161,06:05:30,06:05:50,0511IFC,3
50033161,06:07:51,06:08:11,0511CPC,4
50033161,06:09:27,06:09:47,0511BLV,5
50033161,06:11:07,06:11:27,0511T.E,6
50033161,06:12:53,06:13:13,0511PST,7
50033161,06:14:10,06:14:30,0511NOI,8
50033161,06:15:25,06:15:45,0511PNR,9
50033161,06:16:48,06:17:08,0501SDG,10
50033161,06:18:16,06:18:36,0511LUP,11
50033161,06:19:36,06:19:56,0511SMR,12
50033161,06:20:33,06:20:53,0501GMS,13
50033161,06:23:13,06:23:33,0513IMD,14
50033161,06:24:27,06:24:47,0511NIS,15
50033161,06:25:11,06:25:31,0511WAM,16
50033161,06:26:01,06:26:21,0511AA.,17
50033161,06:26:49,06:27:09,0501CUE,18
50033161,06:27:23,06:27:43,0511RAH,19
50033161,06:28:12,06:28:32,0511SIT,20
50033260,06:00:00,06:00:20,0513GTR,1
50033260,06:01:06,06:01:26,0510HAS,2
50033260,06:02:39,06:02:59,0500ELD,3
50033260,06:03:34,06:03:54,0511SPM,4
50033260,06:04:17,06:04:37,0510TEN,5
50033260,06:05:13,06:05:33,0510SKY,6
50033260,06:07:10,06:07:30,0510ATN,7
50033260,06:07:57,06:08:17,0500AUT,8
50033260,06:09:06,06:09:26,0510AMN,9
50033260,06:10:26,06:10:46,0510EKI,10
50033260,06:11:44,06:12:04,0510ADP,11
50033260,06:13:23,06:13:43,0510NTO,12
50033260,06:14:26,06:14:46,0510GSU,13
50033260,06:15:30,06:15:50,0500AST,14
50033260,06:16:42,06:17:02,0510ANI,15
50033260,06:23:04,06:23:24,0510BRK,16
50033260,06:24:48,06:25:08,0510TSK,17
50033260,06:27:37,06:27:57,0510AVT,18
50033260,06:30:01,06:30:21,0510RBT,19
50033260,06:30:53,06:31:13,0401TRN,20
50033260,06:31:50,06:32:10,0401KTN,21
50033260,06:33:09,06:33:29,0403KBL,22
50033260,06:35:05,06:35:25,0510SCA,23
50033261,06:00:00,06:00:20,0511BAN,1
50033261,06:04:51,06:05:11,0511TIA,2
50033261,06:07:43,06:08:03,0511TYK,3
50033261,06:10:02,06:10:22,0501BRK,4
50033261,06:15:41,06:16:01,0511CHN,5
50033261,06:17:02,06:17:22,0501OLA,6
50033261,06:18:07,06:18:27,0511GSU,7
50033261,06:19:12,06:19:32,0511MHG,8
50033261,06:20:29,06:20:49,0511KZE,9
50033261,06:21:19,06:21:39,0511ADP,10
50033261,06:22:36,06:22:56,0511KCF,11
50033261,06:24:10,06:24:30,0501AMN,12
50033261,06:25:26,06:25:46,0511BND,13
50033261,06:27:49,06:28:09,0501RET,14
50033261,06:28:24,06:28:44,0501KSN,15
50033261,06:29:03,06:29:23,0511SPM,16
50033261,06:30:00,06:30:20,0511INR,17
50033261,06:31:32,06:31:52,0501ELD,18
50033261,06:32:38,06:32:58,0513GTR,19
50033270,06:00:00,06:00:20,0511BPS,1
50033270,06:03:18,06:03:38,0510LTO,2
50033270,06:04:07,06:04:27,0510YAN,3
50033270,06:05:41,06:06:01,0510UTJ,4
50033270,06:06:28,06:06:48,0510ITI,5
50033270,06:07:37,06:07:57,0510AMN,6
50033270,06:08:57,06:09:17,0510EKI,7
50033270,06:10:15,06:10:35,0510ADP,8
50033270,06:11:11,06:11:31,0510EAZ,9
50033270,06:12:20,06:12:40,0510LEN,10
50033270,06:13:27,06:13:47,0510GSU,11
50033270,06:14:31,06:14:51,0500AST,12
50033270,06:15:43,06:16:03,0510ANI,13
50033270,06:22:05,06:22:25,0510BRK,14
50033270,06:23:14,06:23:34,0500BAS,15
50033270,06:24:20,06:24:40,0510TSK,16
50033270,06:27:09,06:27:29,0510AVT,17
50033270,06:29:33,06:29:53,0510RBT,18
50033270,06:30:25,06:30:45,0401TRN,19
50033270,06:31:22,06:31:42,0401KTN,20
50033270,06:32:41,06:33:01,0403KBL,21
50033270,06:34:34,06:34:54,0500CAB,22
50033271,06:00:00,06:00:20,0511CAB,1
50033271,06:02:01,06:02:21,0400KBL,2
50033271,06:03:10,06:03:30,0400KTN,3
50033271,06:04:07,06:04:27,0400TRN,4
50033271,06:05:28,06:05:48,0511RDA,5
50033271,06:07:32,06:07:52,0511ATI,6
50033271,06:10:14,06:10:34,0511UYT,7
50033271,06:12:38,06:12:58,0501BRK,8
50033271,06:18:17,06:18:37,0511CHN,9
50033271,06:19:38,06:19:58,0501OLA,10
50033271,06:20:43,06:21:03,0511GSU,11
50033271,06:21:48,06:22:08,0511MHG,12
50033271,06:23:05,06:23:25,0511KZE,13
50033271,06:23:55,06:24:15,0511ADP,14
50033271,06:25:06,06:25:26,0511MTE,15
50033271,06:25:41,06:26:01,0511KCF,16
50033271,06:26:41,06:27:01,0511HSL,17
50033271,06:27:45,06:28:05,0501AMN,18
50033271,06:28:46,06:29:06,0501MIA,19
50033271,06:29:29,06:29:49,0501UTJ,20
50033271,06:30:39,06:30:59,0511UCC,21
50033271,06:31:33,06:31:53,0511CAN,22
50033271,06:32:30,06:32:50,0511AOT,23
50033271,06:33:22,06:33:42,0511EOI,24
50033271,06:36:11,06:36:31,0511BPS,25
50033310,06:00:00,06:00:20,0510AAU,1
50033310,06:01:07,06:01:27,0500MER,2
50033310,06:02:09,06:02:29,0500UFK,3
50033310,06:02:53,06:03:13,0513GTR,4
50033310,06:03:48,06:04:08,0510SMF,5
50033310,06:04:29,06:04:49,0510HAS,6
50033310,06:06:02,06:06:22,0500ELD,7
50033310,06:06:55,06:07:15,0500HLM,8
50033310,06:07:40,06:08:00,0510TEN,9
50033310,06:08:36,06:08:56,0510SKY,10
50033310,06:10:32,06:10:52,0510IBE,11
50033310,06:11:18,06:11:38,0500TNI,12
50033310,06:12:28,06:12:48,0510AMN,13
50033310,06:13:51,06:14:11,0500HIC,14
50033310,06:15:07,06:15:27,0510ADP,15
50033310,06:16:03,06:16:23,0510EAZ,16
50033310,06:17:16,06:17:36,0510NTO,17
50033310,06:18:19,06:18:39,0510GSU,18
50033310,06:19:23,06:19:43,0500AST,19
50033310,06:20:35,06:20:55,0510ANI,20
50033310,06:26:57,06:27:17,0510BRK,21
50033310,06:28:06,06:28:26,0500BAS,22
50033310,06:29:12,06:29:32,0510TSK,23
50033310,06:32:01,06:32:21,0510AVT,24
50033310,06:34:25,06:34:45,0510RBT,25
50033310,06:35:17,06:35:37,0401TRN,26
50033310,06:36:14,06:36:34,0401KTN,27
50033310,06:37:33,06:37:53,0403KBL,28
50033310,06:39:29,06:39:49,0510SCA,29
50033310,06:40:17,06:40:37,0510RAO,30
50033310,06:43:13,06:43:33,0510TLA,31
50033310,06:45:57,06:46:17,0510GMS,32
50033310,06:47:00,06:47:20,0510BAL,33
50033310,06:48:06,06:48:26,0500SMR,34
50033310,06:49:36,06:49:56,0510MOB,35
50033310,06:50:59,06:51:19,0500PNR,36
50033310,06:53:10,06:53:30,0510ATL,37
50033310,06:55:22,06:55:42,0500SHL,38
50033310,06:56:43,06:57:03,0510BLV,39
50033310,06:58:58,06:59:18,0510TSO,40
50033310,07:01:21,07:01:41,0500NYY,41
50033310,07:03:30,07:03:50,0510KAB,42
50033310,07:06:39,07:06:59,0610GOP,43
50033310,07:08:39,07:08:59,0502AMB,44
50033311,06:00:00,06:00:20,0502AMB,1
50033311,06:04:36,06:04:56,0501NYY,2
50033311,06:05:51,06:06:11,0511IFC,3
50033311,06:07:27,06:07:47,0511THC,4
50033311,06:08:44,06:09:04,0511CPC,5
50033311,06:10:20,06:10:40,0511BLV,6
50033311,06:11:45,06:12:05,0511GEA,7
50033311,06:13:46,06:14:06,0511PST,8
50033311,06:15:49,06:16:09,0511PNR,9
50033311,06:17:12,06:17:32,0501SDG,10
50033311,06:19:31,06:19:51,0511SMR,11
50033311,06:20:28,06:20:48,0501GMS,12
50033311,06:22:51,06:23:11,0501IMR,13
50033311,06:25:49,06:26:09,0400KBL,14
50033311,06:26:58,06:27:18,0400KTN,15
50033311,06:27:55,06:28:15,0400TRN,16
50033311,06:29:16,06:29:36,0511RDA,17
50033311,06:31:15,06:31:35,0511TIA,18
50033311,06:34:10,06:34:30,0511TSK,19
50033311,06:35:19,06:35:39,0511ARE,20
50033311,06:36:27,06:36:47,0511NBK,21
50033311,06:37:28,06:37:48,0501BRK,22
50033311,06:43:07,06:43:27,0511CHN,23
50033311,06:44:28,06:44:48,0501OLA,24
50033311,06:45:33,06:45:53,0511GSU,25
50033311,06:46:38,06:46:58,0511MHG,26
50033311,06:47:55,06:48:15,0511KZE,27
50033311,06:48:45,06:49:05,0511ADP,28
50033311,06:50:02,06:50:22,0511KCF,29
50033311,06:51:36,06:51:56,0501AMN,30
50033311,06:52:37,06:52:57,0501MIA,31
50033311,06:53:21,06:53:41,0511BND,32
50033311,06:54:11,06:54:31,0511WEP,33
50033311,06:55:47,06:56:07,0511AGI,34
50033311,06:56:44,06:57:04,0501OCN,35
50033311,06:57:18,06:57:38,0501KSN,36
50033311,06:57:57,06:58:17,0511SPM,37
50033311,06:58:53,06:59:13,0511AKI,38
50033311,06:59:52,07:00:12,0501OHA,39
50033311,07:00:56,07:01:16,0501ELD,40
50033311,07:01:35,07:01:55,0511ERS,41
50033311,07:02:17,07:02:37,0511PTU,42
50033311,07:02:53,07:03:13,0511ASS,43
